year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2008,8,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",123,21,7.28,2.13,3.26,0,8.33,3,0,1112,341,206,78,0,487
2008,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3503,1200,309.79,36.12,477.45,1.25,375.39,67,8,69871,20479,2190,19153,37,28012
2008,8,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",1,,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",473,116,33.06,5.91,27.98,0,49.05,11,4,5243,1339,319,985,0,2600
2008,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",366,89,37.73,7.78,17.95,0,25.54,11,0,5624,1772,1661,687,0,1504
2008,8,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",92,24,10.9,0.89,5.19,0,7.02,1,0,1145,528,40,184,0,393
2008,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",93,22,17.54,0,2.88,0,1.59,0,0,1293,1148,0,88,0,57
2008,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",217,56,24.43,6.98,9.17,0,15.42,3,0,2499,938,349,387,0,825
2008,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",150,50,18.74,1.09,9.81,0,20.36,3,0,2706,905,114,421,0,1266
2008,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",155,51,23.43,1.92,14.38,0,11.27,1,0,2786,1263,138,489,0,896
2008,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6189,1301,301.76,47.44,478.65,1,472.15,167,28,86676,22097,3627,28285,16,32651
2008,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",92,17,5.26,1.04,4.45,0,6.25,0,0,903,268,39,224,0,372
2008,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",62,22,9.15,0.97,2.58,0,9.31,0,1,1224,489,41,179,0,515
2008,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",217,72,30.1,4.88,13.85,0,23.17,2,0,4252,2021,253,609,0,1369
2008,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",486,150,51.53,8.6,50.96,0,38.91,11,2,8838,2903,633,2927,0,2375
2008,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",488,145,67.45,7.43,33,0,37.13,5,7,7846,3612,458,1359,0,2417
2008,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",93,16,8.36,1.91,4.08,0,1.66,0,0,925,515,89,191,0,130
2008,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",552,152,50.24,11.62,33.08,0,57.07,11,3,8629,2875,599,1741,0,3414
2008,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",87,23,9.91,1.56,6.93,0,4.6,0,0,1297,610,83,342,0,262
2008,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",122,38,20.27,4.57,5.91,0,7.25,2,0,2335,1021,507,288,0,519
2008,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",122,28,11.48,3.61,7.41,0,5.5,3,0,1409,720,167,276,0,246
2008,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",520,146,49.89,12.05,46.38,0,37.68,4,1,8876,2269,1471,1922,0,3214
2008,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",610,156,67.6,11.49,23.63,0,53.28,13,2,7910,3381,592,871,0,3066
2008,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",93,34,18.72,2.66,3.69,0,8.93,0,0,1736,927,84,193,0,532
2008,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",522,164,54.86,9.64,67.9,0,31.6,3,0,8234,2666,975,2422,0,2171
2008,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1063,332,96.83,16.21,147.13,0,71.84,24,0,18816,6108,1301,6972,0,4435
2008,8,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",415,95,45.72,6.02,14.07,0,29.19,6,0,5825,2704,323,681,0,2117
2008,8,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1020,367,131.85,20.13,135.79,0.43,78.8,22,1,22654,8949,1517,5498,9,6681
2008,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",212,66,31.77,2.45,16.12,0,15.65,2,0,3536,1790,161,522,0,1063
2008,8,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",122,32,10.61,3.93,8.17,0,9.3,0,0,1516,515,183,299,0,519
2008,8,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",528,156,78.17,6.67,36.28,0,34.88,6,1,7253,3800,376,1205,0,1872
2008,8,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1629,337,106.08,12.05,83.07,0,135.79,52,3,19172,5679,747,3833,0,8913
2008,8,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124,44,19.75,1.37,7.34,0,15.53,1,0,3155,1367,148,349,0,1291
2008,8,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,9,2.28,0.22,1.32,0,5.18,1,0,915,252,40,34,0,589
2008,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",585,156,51.85,11.55,38.07,0,54.53,14,0,9571,2948,922,1649,0,4052
2008,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",279,107,49.79,7.97,13.99,0,35.24,3,0,5917,2971,493,598,0,1855
2008,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",277,82,35.83,5.68,14.94,0,25.55,9,0,4396,2139,309,534,0,1414
2008,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",67,23,9.77,0.96,4.72,0,7.55,5,0,1426,602,48,326,0,450
2008,9,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",296,44,22.28,0.17,8.28,0,13.27,0,0,2025,964,7,290,0,764
2008,9,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,5,2.81,0,1.28,0,0.91,0,0,190,139,0,23,0,28
2008,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",688,101,39.78,0.93,40.06,0,20.23,9,0,4399,1707,59,1355,0,1278
2008,9,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",788,112,50.31,1.02,28.52,0,32.15,6,0,4792,2278,31,894,0,1589
2008,9,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",146,22,11.6,1.04,7.8,0,1.57,0,0,754,438,49,204,0,63
2008,9,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",116,12,8.13,0,0.81,0,3.06,0,0,526,323,0,25,0,178
2008,9,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",466,71,26.93,0.19,20.05,0,23.83,7,0,3331,1227,24,558,0,1522
2008,9,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",997,210,60.94,5.22,95.74,0,48.11,9,3,10188,2932,335,3851,0,3070
2008,9,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",116,15,7.9,1,4.25,0,1.85,0,0,609,452,20,74,0,63
2008,9,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",237,28,19.24,1,4.72,0,3.03,1,0,1495,1184,32,165,0,114
2008,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",146,28,11.96,0,7.05,0,8.99,0,0,1416,665,0,184,0,567
2008,9,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",116,14,9.4,0.33,1.26,0,3.01,0,1,854,645,12,56,0,141
2008,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",180,29,14.49,0.91,3.5,0,10.1,1,0,1299,704,85,106,0,404
2008,9,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",86,13,5.98,0,3.67,0,3.35,0,0,492,259,0,95,0,138
2008,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",841,122,53.4,3.29,33.42,0,31.89,9,0,5443,2644,234,970,0,1595
2008,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",594,97,55.64,2.37,17.18,0,21.81,6,1,4053,2401,123,538,0,991
2008,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13156,1536,416.46,21.93,556.55,1.05,540.01,184,11,76106,29597,1343,15326,42,29798
2008,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",314,56,24.55,1.2,12.03,0,18.22,3,0,2803,1235,79,358,0,1131
2008,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",29,9,6.52,0,2.11,0,0.38,0,0,340,282,0,49,0,9
2008,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",296,46,24.88,0,11.63,0,9.49,3,0,2254,1392,0,353,0,509
2008,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",436,103,26.25,1.61,58.28,0,16.87,7,1,5959,1649,48,3169,0,1093
2008,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,4,2.58,0,0.19,0,1.24,0,0,239,174,0,8,0,57
2008,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",247,46,22.18,0,18.51,0,5.31,2,0,1659,842,0,516,0,301
2008,9,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",26,1,1,0,0,0,0,0,0,66,66,0,0,0,0
2008,9,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",188,35,25.02,0,7.53,0,2.45,1,2,2447,2115,0,254,0,78
2008,9,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60,4,1.97,0,2,0,0.03,1,0,106,59,0,46,0,1
2008,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",293,51,22.08,1.13,16.32,0,11.47,7,2,2064,960,31,427,0,646
2008,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",356,45,18.65,2.88,12.96,0,10.52,48,0,2069,905,188,407,0,569
2008,9,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",142,13,6.24,0.98,3.62,0,2.17,3,0,531,247,40,80,0,164
2008,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",234,34,16.07,1.68,4.66,0,11.59,1,0,2031,780,127,212,0,912
2008,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",30,2,1.93,0,0.07,0,0,0,0,32,31,0,1,0,0
2008,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116,21,13.29,0,4.37,0,3.34,1,0,978,729,0,116,0,133
2008,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",934,257,51.08,3.36,169.37,0,33.19,14,3,14160,3542,208,8113,0,2297
2008,9,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",26,2,0.4,0,0.42,0,1.18,0,0,160,55,0,10,0,95
2008,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",592,75,37.65,1.36,20.81,0,15.17,0,0,2955,1573,44,613,0,725
2008,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2216,390,148.79,4.95,114.92,0.97,120.37,22,5,22996,10408,331,4221,43,7993
2008,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1666,429,71.55,6.74,285.56,0,65.15,52,7,23987,3233,273,16427,0,4054
2008,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",29,10,6,0,3.97,0,0.03,0,0,675,536,0,138,0,1
2008,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",407,63,29.76,1.37,12.94,0,18.93,2,1,3133,1619,130,363,0,1021
2008,9,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",787,156,68.61,5.43,45.13,0,36.83,6,1,7654,3802,292,1459,0,2101
2008,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",141,20,10.86,0,4.4,0,4.74,7,0,754,432,0,102,0,220
2008,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",116,20,10.56,0.87,2.79,0,5.78,0,0,773,341,45,61,0,326
2008,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3265,642,194.29,18.26,280.97,0.38,148.1,43,5,35933,15979,1070,9111,6,9767
2008,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",435,59,18.17,0.14,17.57,0,23.12,10,0,2821,956,11,523,0,1331
2008,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",352,43,19.09,1.17,11.69,0,11.05,51,2,2042,1062,26,351,0,603
2008,9,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,9,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",77,11,7.96,0,2.89,0,0.15,1,1,1059,980,0,62,0,17
2008,9,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",210,29,17.6,0.96,3.38,0,7.06,0,0,1102,714,49,70,0,269
2008,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",142,17,13.73,0,2.8,0,0.47,2,0,639,568,0,63,0,8
2008,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",146,26,16.45,0,5.5,0,4.05,0,0,1411,1131,0,131,0,149
2008,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5804,1359,182.36,13.59,870.33,1,291.71,105,12,86571,12876,678,53301,30,19686
2008,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,11,5.59,0,4.27,0,1.14,1,0,488,262,0,154,0,72
2008,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",56,8,5.06,0,1.78,0,1.17,0,0,430,291,0,48,0,91
2008,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",177,30,14.49,0.73,9.19,0,5.59,0,0,1486,805,112,224,0,345
2008,9,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",471,158,31.59,1.14,93.48,0,31.78,5,2,10893,2218,94,6399,0,2182
2008,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",475,80,38.88,2.08,14.03,0,25,3,0,4148,1828,136,565,0,1619
2008,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",118,12,7.26,0.56,2.19,0,1.98,1,0,415,268,18,68,0,61
2008,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",438,79,30.71,2.27,18.55,0,27.47,5,0,4346,1664,114,687,0,1881
2008,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",86,16,9.02,0,2.31,0,4.67,0,0,556,299,0,68,0,189
2008,9,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",120,12,7.49,0,1.42,0,3.1,1,0,562,347,0,50,0,165
2008,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",112,12,5.65,0,3.47,0,2.88,0,0,526,336,0,104,0,86
2008,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",476,79,37.83,0.05,26.29,0,14.82,0,1,4489,2805,5,901,0,778
2008,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",562,78,37.14,2,13.94,0,24.92,15,1,4002,1645,38,656,0,1663
2008,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",86,15,10.26,0,2.48,0,2.25,1,1,616,398,0,132,0,86
2008,9,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",466,79,36.92,0.71,24.45,0,16.92,1,1,3801,2062,34,707,0,998
2008,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1003,191,66.09,4.66,73.66,0,46.6,11,0,11382,4147,359,3409,0,3467
2008,9,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",346,41,20.34,0,9.28,0,11.38,2,0,1697,971,0,229,0,497
2008,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",539,177,68.44,4.53,77.15,0,26.88,1,2,8920,3878,614,2865,0,1563
2008,9,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",205,37,19.87,0,6.88,0,10.24,1,0,1590,821,0,200,0,569
2008,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",92,13,10.97,0,1.05,0,0.98,0,0,567,482,0,32,0,53
2008,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",463,71,38.45,1,20.09,0,11.46,6,1,3726,2174,45,808,0,699
2008,9,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1458,186,69.71,3.6,57.09,0,55.6,17,2,9167,3512,191,1790,0,3674
2008,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",68,18,2.76,1.68,11.24,0,2.32,0,0,848,337,97,267,0,147
2008,9,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",22,3,0,0,1,0,2,0,0,63,0,0,15,0,48
2008,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",536,93,40.45,2.89,26.13,0,23.52,5,0,4419,1854,117,778,0,1670
2008,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",266,58,29.85,1.66,8.1,0,18.38,2,0,3149,1477,122,320,0,1230
2008,9,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",266,46,21.63,1,10.91,0,12.46,1,0,2392,1142,15,345,0,890
2008,9,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",70,10,2.39,0,4.71,0,2.9,1,0,289,41,0,148,0,100
2008,10,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",306,43,21.69,0.08,9.92,0,11.31,0,0,1713,1008,6,208,0,491
2008,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",716,115,32.29,2,66.75,0.59,13.36,8,2,6404,1695,131,3743,67,768
2008,10,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",813,91,41.66,0,26.32,0,23.02,7,2,3788,1984,0,657,0,1147
2008,10,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",151,29,16.51,0,6.65,0,5.84,0,2,2486,1680,0,147,0,659
2008,10,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",120,17,8.82,0,3.87,0,4.31,1,0,681,392,0,122,0,167
2008,10,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",484,88,40.73,1.76,22.62,0,22.89,4,0,4154,2092,160,595,0,1307
2008,10,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1019,164,72.41,0.61,55.65,0.96,34.36,8,0,8580,4578,34,1867,75,2026
2008,10,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",120,19,8.79,1,3.88,0,5.33,1,0,826,428,135,98,0,165
2008,10,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",244,28,15.17,1,3.25,0,8.58,0,0,1147,613,47,124,0,363
2008,10,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",151,16,6.81,0,5.62,0,3.57,0,1,566,321,0,125,0,120
2008,10,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",120,20,8.56,0,5.79,0,5.65,1,0,675,312,0,131,0,232
2008,10,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",187,28,16.47,0,5.46,0,6.07,0,1,1116,781,0,129,0,206
2008,10,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",89,15,7.85,1,4.7,0,1.45,0,0,764,521,40,114,0,89
2008,10,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",871,98,49.98,5.27,22.02,0,20.73,3,3,4604,2720,176,626,0,1082
2008,10,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",612,76,44.77,1.62,18.89,0,10.72,4,0,3171,1919,84,479,0,689
2008,10,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13559,1651,443.74,13.49,630.4,2.06,561.31,81,12,82593,33319,518,17309,94,31353
2008,10,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",325,48,17.86,1.11,15.04,0,14,1,0,2070,928,52,481,0,609
2008,10,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",31,5,3.05,0,1.2,0,0.74,2,0,153,95,0,23,0,35
2008,10,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",306,48,20.65,0.73,13.48,0,13.13,1,0,1710,823,11,326,0,550
2008,10,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",449,111,26.45,1.06,69.34,0.62,13.53,10,2,5874,1466,41,3633,27,707
2008,10,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62,10,3.36,0,3.11,0,3.53,0,0,355,133,0,82,0,140
2008,10,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",248,43,28.71,0,9.19,0,5.1,1,0,1932,1474,0,263,0,195
2008,10,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",27,4,1,0,2,0,1,0,0,132,25,0,45,0,62
2008,10,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",190,44,25.75,0,13.3,0,4.95,1,3,2484,1970,0,333,0,181
2008,10,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62,10,5.05,0,2.82,0,2.13,0,0,414,242,0,111,0,61
2008,10,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",302,49,23.4,0.56,18.32,0,6.72,2,1,2152,1169,56,580,0,347
2008,10,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",368,68,22.43,0.65,31.3,0,13.62,5,1,3560,1208,23,1562,0,767
2008,10,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",147,27,17.91,0,4.59,0,4.5,3,0,1169,761,0,190,0,218
2008,10,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",244,45,20.56,0.08,10.91,0,13.45,1,0,1992,1088,4,291,0,609
2008,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120,16,6.4,0,6.9,0,2.7,0,0,780,412,0,201,0,167
2008,10,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",962,195,53.57,1.35,114.57,0,25.5,8,8,9455,3366,92,4621,0,1376
2008,10,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",27,3,1.71,0,0.15,0,1.14,0,0,372,333,0,12,0,27
2008,10,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",612,87,50.6,2.55,18.71,0,15.14,1,0,4097,2789,126,485,0,697
2008,10,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2275,346,137.69,4.93,92.39,0.4,110.58,16,9,18168,7916,292,2794,6,7160
2008,10,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1740,395,52.35,3.36,298.4,0,40.89,45,16,16579,2605,141,11831,0,2002
2008,10,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",31,11,5.67,0,3.29,0,2.04,0,0,782,496,0,110,0,176
2008,10,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",422,62,28.07,2.44,10,0,21.49,0,0,2853,1505,64,263,0,1021
